,text,label
103,36 87 72 114 40 127 151 39 9 1 114 40 27 39 370 221 24 1 39 47 52 28 13 45 840 105 6 164 101 12 395 5 4 678 1696 407 159 2 144 756 873 7 1 98 4 11 89 12 19 668 78 35 401 20 4 274 873 1065 744 6 57 108 27 85 45 7 1 604 64 46 7 114 40 1418 39 9 7 1 98 391 299 397 253 4 8 19 427 475 45 1219 2 809 860 1 18 57 108 46 809 860 74 1 65 77 2 163 180 126 102 4 134 122 9 57 108 272 276 1 391 299 397 2 213 821 5 7 260 391 299 1 662 233 405 2 571 230 1 342 102 4 224 664 603 2 171 177 1 1352 172 37 385 26 5 107 13 45 766 405 331 477 6 13 45 391 299 331 477 91 2 20 217 19 109 2210 1 746 436 9 128 26 5 107 109 2210 6 3 3 75 4 12 5 51 42 6 3 228 60 57 108 388 306 773 462 9 203 976 2 8 90 1 388 306 308 78 228 280 658 28 126 219 2 1761 73 6 154 42 20 44 103 183 225 37 260 599 12 128 690 225 6 678 1696 407 159 308 4 13 1930 1123 2 50 126 219 2 183 225 13 1224 1 228 60 11 89 2 13 45 331 477 20 4 1224 196 64 1 26 20 52 56 229 439 2 183 225 6 213 821 5 806 187 233 284 1 5 20 4 228 60 855 2042 284 361 67 164 101 1530 1531 20 18 12 87 1 678 1696 283 13 45 168 105 57 2 1530 1531 39 52 134 122 515 389 6 3 75 4 678 1696 407 159 2 144 756 395 5 646 646 4 12 128 6 26 9 13 45 288 221 397 513 113 99 969 809 860 2 194 964 6 3 272 212 4 335 160 99 969 1084 688 2 194 964 10 9 128 49 220 1 11 89 82 529 1104 2 201 184 308 4 2106 5 335 139 1 86 52 73 11 89 2 191 397 1 11 89 2 159 368 85 547 1 75 77 18 2 388 306 99 969 215 99 283 11 89 817 901 2 602 315 18 7 8 172 1 185 797 475 218 322 322 347 7 12 234 602 315 6 8 19 111 111 2 886 200 20 78 243 551 185 797 2 99 969 6 3 117 9 11 89 146 786 954 12 234 602 315 182 47 166 11 89 2 433 109 427 52 218 322 126 107 6 3 12 87 166 11 103 172 7 42 133 157 982 509 635 829 158 12 35 36 87 355 28 2 85 971 444 304 1000 2 203 365 1 342 102 236 97 4 444 304 1000 1 75 4 100 89 2 1369 791 82 116 395 5 646 646 4 529 1104 2 444 304 1000 1 26 9 95 346 38 2 358 353 1 312 19 106 1105 2 112 54 21 141 33 22 21 22 29 25 34 300 304 81 6 98 85 971 444 304 1000 2 203 365 181 52 885 160 100 89 832 65 126 219 2831 2520 2 1336 64 1 91 181 399 456 8 74 126 219 154 440 2 191 397 72 1589 2 163 180 1 126 219 191 397 72 82 2 519 338 91 181 2 564 490 6 3 114 40 4 57 108 1062 397 2 163 180 290 67 57 108 388 306 164 101 91 2 13 46 1 26 9 562 195 645 105 767 2 5 394 1873 1 13 45 191 397 172 548 395 5 564 44 146 335 139 107 406 105 767 1 228 60 117 44 100 89 9 397 426 20 9 2140 535 6 678 1696 407 159 18 157 571 230 391 299 28 560 9 30 9 133 1570 158 83 8 756 2 127 151 1 77 18 103 103 39 26 166 11 86 52 863 353 869 139 6 3 163 180 395 5 4 30 9 1 117 4 8 49 30 9 105 77 98 215 6 77 864 864 4 228 60 1170 1166 2 49 237 381 7 1 518 160 1658 105 7 6 3 245 245 24 12 35 36 1 164 101 20 4 678 1696 407 159 563 11 89 146 409 399 11 89 2 77 1084 1 13 45 163 180 20 65 18 11 89 401 502 1 117 4 30 9 27 501 651 11 89 1 30 9 27 146 315 528 2 399 456 12 128 163 180 123 237 2 602 315 6 3 98 260 599 163 180 2 183 225 164 101 32 13 332 193 1 117 4 11 89 30 9 610 185 303 146 399 456 1 30 9 56 610 11 89 529 1104 51 56 2 697 887 6 411 169 678 1696 407 159 8 652 705 37 1 91 2 88 86 132 885 1550 45 6 3 11 164 101 19 27 218 322 337 404 678 1696 407 159 74 8 19 315 525 1 53 43 70 571 230 1 228 60 12 19 165 194 14 14 14,1
104,11 23 2 393 276 15 307 59 8 121 15 64 81 20 541 7 34 150 382 1596 1 340 173 324 124 537 209 5 50 1 115 1716 12 19 321 739 1 329 47 126 86 195 143 115 489 203 164 100 321 739 1716 65 146 1 77 18 423 482 2 139 184 2 30 9 7 1 249 330 1491 594 595 1814 1 26 78 2098 1528 809 860 6 6 6,0
105,311 1063 13 80 92 1 98 186 13 210 20 156 78 285 7 6 107 124 244 72 411 155 375 190 221 682 79 20 218 17 6,1
106,12 4 8 35 168 105 399 558 2 36 1 47 322 416 82 392 156 2 7 260 73 230 260 6,1
107,109 60 8 165 381 687 111 50 1 157 1201 130 300 1005 884 158 18 240 179 57 2 243 551 252 46 1 152 121 26 784 556 295 65 55 7 423 809 244 1 75 12 128 589 405 57 30 9 8 97 47 217 95 243 83 97 82 27 89 9 169 1356 46 2 810 467 303 6 60 7 166 12 165 111 50 452 50 60 7 166 1201 130 300 1005 884 2 382 201 481 474 218 576 8 128 1 38 509 95 243 373 131 815 18 61 147 142 239 121 369 622 229 778 489 556 682 924 7 236 344 95 243 1 243 551 13 46 1 12 165 95 243 18 188 380 121 782 61 147 142 301 121 26 314 525 377 292 121 259 125 351 92 1510 2 371 165 243 131 123 8 6 282 152 101 201 490 4 195 357 1 243 131 2 489 556 682 924 308 279 1045 51 1 75 962 128 195 183 721 47 206 185 279 77 65 229 778 2 289 499 1 9 128 184 358 196 956 27 277 2 726 244 39 59 160 332 193 1 75 329 773 462 4 243 551 59 17 189 356 27 2 99 265 243 131 6 243 131 157 1201 130 300 1005 884 158 18 144 1478 337 237 351 28 7 5 331 181 2 66 583 1008 1449 1 314 630 827 60 30 9 403 77 65 1021 334 1553 335 160 300 1005 635 2 635 829 635 553 229 864 113 117 9 1494 604 3217 8 19 1598 613 2 1242 747 113 30 257 65 2555 2 983 578 251 1 746 436 26 630 827 243 131 2 822 258 5 925 1068 6 102 98 49 237 73 101 1562 39 254 65 7 235 681 1 243 131 413 35 4 203 365 2 1 822 258 157 978 172 11 139 242 2 1224 2062 2063 158 218 228 3752 3753 27 494 98 203 60 1747 108 63 149 311 1197 57 2 99 265 123 109 1 725 343 213 262 189 592 27 27 39 96 59 12 317 155 1 164 57 13 45 27 39 78 285 12 317 155 1 5 78 285 2 172 739 32 47 2303 38 189 561 6,1
108,11 132 28 2 779 413 606 34 61 71 41 147 116 81 1158 193 4 305 144 2 1 367 56 13 5 183 264 6 11 8 145 130 4 208 40 235 201 6,0
109,207 14 71 142 270 74 2 193 64 1 333 90 28 68 7 1 36 5 66 1 4 181 55 2 1 376 376 1 56 847 559 852 1324 510 2 1 32 493 4 849 1274 410 2 229 228 1 410 110 104 252 852 1 24 172 37 116 88 9 8 202 243 551 1 75 308 1145 4 8 35 17 238 265 6 5 59 18 36 566 87 72 2 914 144 152 356 305 256 188 540 55 435 612 218 60 289 204 8 128 1 565 276 435 612 1 410 94 32 17 13 45 1 20 4 309 7 493 45 1 107 124 564 44 367 56 305 305 238 265 1 26 4 83 35 17 8 79 6 1662 547 7 1 75 12 35 238 265 2 959 276 13 17 1 18 386 1181 74 72 9 169 1070 353 2 731 276 1 13 844 669 6,1
110,298 161 47 190 255 68 15 452 45 8 128 236 491 363 135,0
111,289 565 99 265,0
112,68 277 196 136 859 223 253 278 7 19 84 69 2 46 859 64 1 429 1206 101 10 171 177 13 396 187 1 32 206 17 176 875 6,1
113,727 553 106 8 2105 2 344 238 489 7 253 489 6 1048 1167 1694 716 23 216 2 49 220 598 259 73 2892 1 707 401 20 427 911 1 321 753 20 4 5 489 344 238 1 115 89 51 42 5 23 10 10 10 24 37 5 417 68 4 5 191 7 1 469 25 141 25 24 5 172 1694 716 1 11 89 51 52 24 52 172 11 89 126 219 10,0
114,199 55 35 1 339 144 281 2 32 13 17 1 274 24 36 1 5 735 109 1 32 47 7 260 585 279 127 151 135 94 5 66 1 42 58 78 793 567 261 23 241 335 2 315 491 2845 36 1 422 458 564 44 156 432 690 331 391 299 2 362 296 89 3 37 56 12 35 36,1
115,437 835 191 179 437 104 213 444 578 2 520 8 165 174 204 55 176 237 130 178 205 515 44 224 6 12 165 95 243 30 166 3 444 1280 506 597 664 1438 597 345 28 1067 597 349 3 101 18 9 79 704 765 6,1
116,104 252 80 92 24 1524 256 2 229 446 2 95 243 1 30 9 2 173 5 103 23 6 12 32 4 60 114 40 18 576 171 12 128 181 55 13 319 350 2 229 228 67,0
117,101 277 297 550 131 26 4 104 252 241 895 2 1 75 4 83 718 1764 13 151 479 542 276 1 98 186 722 52 11 2518 64 26 59 1130 7 1 172 7 13 45 111 196 1 13 319 351 2,0
118,719 90 307 132 28 68 1 26 5 66 1 435 612 289 848 1 282 292 4 181 135 6,1
119,85 309 7 10,0
120,154 761 2 111 769 64 3 3 6 6 6 3 13 852 3 6 6 6 3 98 186 117 9 189 110 1430 111 2 347 550 3 6 6 164 100 185 4 238 6 6 87 72 2 258 64 13 45 6 6 75 4 488 570 13 1539 1539 6 6 6 411 157 724 551 184 27 928 158 88 86 13 2833 744,0
121,208 40 39 233 5 65 37 290 67 67 67 67 67 67 67 67,0
122,73 915 108 341 2 30 9 114 40 209 212 2 1 8 97 17 56 10,1
123,2494 543 302 2970 1100 1737 1876 2002 48 76 76 76 76 76 76 76 76 76 76 76 76 76 76 13 80 1630 3808 3809 3810 14 1100 40 1645 265 2 8 1737 289 2695 359 2052 102 44 1234 48 76,1
124,729 1198 4 19 526 64 6 87 72 185 4 552 1074 1 20 96 83 260 50 8 1053 811 50 6 244 72 20 4 608 709 608 509 10 117 9 13 262 2 505 507 697 559 6 244 94 209 28 496 79 6 8 359 182 61 41 41 70 46 6,0
125,38 509 204 553 99 265 200 244 131 39 282 65 2 31 118 31 76 76,0
126,423 334 886 32 626 7 15 26 5 107 430 55 290 76,0
127,272 212 123 440 18 160 3 3 133 46 165 194 382 201 105 159 2 689 738 334 44 42 105 159 635 791 123 133 2 678 712 1412 60 334 3 3 678 712 1412 143 11 89 46 45 392 27 2 243 217 4 635 791 3 3 1182 811 2 749 72 3 3 75 4 3 3 36 57 385 996 257 7 493 45 635 791 105 159 133 3 3 678 712 1412 27 619 2 73 394 398 202 2 159 368 1084 598 3 3 166 11 86 52 13 199 1066 3 3 32 166 11 82 160 12 19 108 106 27 619 2 1802 943 218 322 236 184,1
128,18 327 388 87 24 455 9 12 19 216 350 1 86 52 5 66 1 117 4 93 170 9 128 309 1 235 37 58 24 28 84 69 175 38 9 443 1 13 224 500 202 7 8 35 1 98 186 93 170 104 327 388 264 412 557 808 464 1 91 2 13 198,0
129,1267 186 1699 385 108 27 1075 56 1148 1929 2 660 274 1 78 105 77 505 507 308 104 152 356 218 9 534 6 98 505 507 38 125 289 565 125 770 1344 2 49 356 1 1014 59 160 788 1469 6 77 18 121 615 27 240 505 507 2 13 262 1 541 146 336 950 2 228 743 1 46 813 20 4 505 507 308 4 42 1119 248 2463 1591 2 72 353 1872 77 18 46 106 72 133 1 665 107 157 507 425 158 113 157 788 1469 158 1 123 237 2 1678 1924 30 9 686 279 1537 69 6 298 161 9 69 37 69 45 2 686 279 1 166 11 89 7 260 57 108 2 505 507 6,1
130,745 167 9 241 81 196 361,0
131,241 152 5 396 187,0
132,1597 1032 342 102 4 207 207 14 61 294 1 75 4 100 5 732 701 338 287 701 338 44 61 41 294 275 1 8 812 44 142 207 14 61 294 6 154 42 26 4 84 69 207 142 294 264 412 10,1
133,57 108 27 5 44 23 12 234 171 177 10 10 10 10 24 24 771 977 1066 27 2 2496 110 780 191 10 10 10 10 575 64 990 1229 10 10 10 10,0
134,332 249 20 4 82 758 1137 1108 1020 2 1688 1625,0
135,223 196 136 101 18 9 128 166 27 18 187 1635 342 102 4 901 510 2 75 4 420 64 2 502 647 748 168 628 403 72 814 814 2 748 1025 628 73 847 559 410 2 1128 875 628 231 231 75 4 211 168 58 127 165 13 112 16 43 138 16 53 22 1 63 149 13 5 66 512 120 22 495 454 454 454 512 54 22 495 48 48 46 88 200 48 48,1
136,35 201 30 45 262 1 250 295 65 7 176 392 1 729 1198 526 284 6 119 71 849 5 849 67 112 29 34 266 3 138 54 25 141 31 849 5 849 67 997 119 16 16 34 33 849 5 849 67 27 106 182 302 65 45 262 250 295 67 423 110 156 296 2 1322 348 39 9 79 979 5 38 6 91 4 8 19 90 46 2 609 173 6,0
137,35 1205 103 2001 20 1234 8 1464 2 3 3 3 13 17 56 2,1
138,342 102 357 2 229 230 416 377 802 65 1 395 186 389 101 260 723 7 246 174 353 463 178 162 512 120 22 495 174 341 135 178 2 1332 399 59 492 75 83 40 189 555 414 410 389 101 166 27 88 86 9 79 5 198 461 461 238 83 19 46 113 552 393 83 19 45 14 14 14 14 357 2 171 177 9 79 193 852 7,0
139,204 792 2 336 763 1 879 1210 2 256 593 1698 804 1402 255 2 156 432 377 545 200 109 13 185 72 387 600,1
140,188 8 150 18 84 69 23 171 177 14 14 1139 1139 495 495 342 102 915 55 215 99 9 7 14 14 26 4 337 404 467 255 55 2 377 116 1139 1139,1
141,423 567 96 7 34 90 7 1 8 19 238 3 1825 1668 10,0
142,152 121 1785 735 481 23 607 340 181 55 2 20 44 61 142 41 45 1 12 19 93 170 309 1 896 7 231 231 342 102 86 52 356 230 5 717 130 1 75 4 82 266 25 119 3 33 62 29 148 119 33 21 153 21 26 4 13 1703 1348 2 1 274 1323 82 505 507 2 683 1602 598 259 4 164 203 365 2 369 887 6 50 101 173 104 962 128 56 1785 735 481 467 1982 65 300 304 2 316 45 7 231 231 5 59 70 25 31 836 2 46 521 26 4 198 52 1348 1409 2 1 5 571 208 40 50 1 39 4 1200 587 266 25 16 29 61 142 121 2 27 7 1 18 586 61 41 121 58 190 150 18 108 127 23 28 332 279 57 144 181 405 55 1 26 4 13 51 80 2 1 241 268 13 45 246 305 1073 481 113 232 108 755 29 118 168 439 2 318 106 89 39 78 139 9 2132 2132 2756 1 376 376 6 5 59 980 264 148 33 74 274 1323 231 231 112 266 55 532 20 65 7 231 231 544 102 143 2 26 4 174 332 279 57 144 55 178 231 231 253 211 1249 214 577 284 2 334 187,1
143,177 323 4 11 611 715 2 195 183 1 1006 771 4 11 521 715 2 146 440 6,0
144,63 324 63 94 8 402 1 514 64 104 252 185 1 8 494 378 96 206 1 13 168 139,1
145,11 1035 133 189 90 23 7 8 19 5 47 56 392 622 524 297 95 449 423 330 15 330 38 4 516 95 1084 598 5 47 74 339 131 14 481 339 131 123 491 2 117 47 1135 982 1285 481 1080 127 568 253 111 15 5 421 372 1741 568 5 17,0
146,292 300 304 729 801 469 25 141 25 1542 109 1 12 19 300 304 30 9 85 45 2 1255 149 286 1 422 458 5 44 23 1 107 124 134 52 23 1 146 23 607 340 55 2 227 1 1050 499 55 30 9 538 406 132 323 93 198 1 667 164 4 1542 109 65 37 2 594 595 300 304 6,0
147,444 407 159 2 241 247 4 11 2 436 242 1 45 121 42 37 1 11 39 4 96 169 100 2 109 135 203 381 6 100 2 109 135 297 11 26 288 74 7 5 260 123 1215 6 18 11 548 232 83 121 1 11 18 71 41 41 61 121 2 144 727 757 78 38 403 267 7 100 241 247 157 1160 849 158 1 160 46 1194 57 999 52 7 1323 1237 2 8 251 1315 10 28 77 18 103 172 37 26 4 9 83 234 203 20 88 6 445 445 14 14 14 11 17 103 44 8 870 140 14 14 14,0
148,140 140 10 58 676 1 60 114 40 152 548 11 18 1442 805 5 47 50 2 1090 901 2 49 220 208 40 5 143 722 65 83 19 167 509 655 2 140 10 20 143 11 8 19 167 192 268 131 2 10 319 59 476 7 6 152 548 44 4 143 11 722 65 37 11 20 23 7 6,1
149,77 18 2 486 709 153 112 33 25 138 138 29 53 16 71 41 41 301 19 27 55 215 99 4 732 338 367 56 7 15 206 185 1468 151 70 33 25 138 138 29 53 16 315 525 15 98 186 4 324 124 164 5 66 15 218 297 118 29 33 22 21 1468 151 478 11 2 20 4 18 118 29 33 22 21 38 56 153 112 33 71 41 41 301 15 13 17 56 2 472 14 91 4 5 192 393 15 20 12 97 64 15 26 9 27 146 23 70 33 25 138 138 29 53 16 315 525 15 26 9 27 146 56 430 55 2 70 33 25 138 138 29 53 16 14 101 18 4 284 45 52 176 440 51 56 7 1 83 20 146 143 2328 1003 81 1332 2437 654 865 6,0
150,480 82 44 24 2 17 36 10,1
151,133 514 49 237 95 449 9 163 180 1 12 19 300 304 8 249 30 318 1 12 189 90 518 90 211 1180 7 1 86 52 13 17 1 288 890 26 82 115 73 115 2 133 189 344 46 468 2 200 244 1 75 26 9 13 45 195 183 51 42 254 2 218 17 1 667 164 4 297 38 8 55 35 2 645 212 395 5 46 1 9 128 27 277 348 217 30 9 38 189 356 17 24 1 45 7 128 1548 234 1 45 7 19 882 1487 315 528 287 19 27 30 318 192 393 1 308 4 1080 275 1 26 45 7 1097 508 760 496 315 528 1 88 86 39 13 17 1 74 8 356 282 292 254 128 46 2 489 1478 7 1 337 404 57 14 14 14 14 14 14,1
152,176 320 4 471 191 1 1071 990 26 4 1405 656 1 39 267 1216 52 241 152 65 276 6 108 670 475 2 63 149 451 170 57 5 291 481 528 270 35 63 149 294 743 2 289 499 6,1
153,327 496 17 96 2 53 31,1
154,13 9 1140 187 7 1 24 52 65 37 6 84 69 93 284 190 574 8 128 20 218 17 7,1
155,281 278 2 70 112 137 413 35 20 4 87 72 305 144 144 35 2 914 240 7 6 164 101 217 105 63 12 97 2 171 177 1 630 578 286 2 171 177 282 292 45 8 128 6 98 5 282 292 20 193 729 2 240 6 6 6 978 5 38 1090 2838 227 6 6 6,0
156,85 552 1329 7 15 32 30 114 40 756 225 14 24 206 7 32 30 114 40 88 86 14 400 30 24 14,0
157,93 170 134 122 309 1 46 1058 823 317 258 64 1 312 317 39 134 122 1350 236 1 286 93 642 27 94 692 6 176 225 297 521 1090 1030 12 97 2 63 149 390 37 2 139 708 898 351 241 104 1 56 12 97 2 341 135 73 93 170 2457 1161 481 528 63 149 13 291 1199 2 6 96 7 42 58 2 88 86 4 214 19 238 174 291 161 178 1 878 2542 454 1052 258 12 19 17 344 348 117 4 1249 284 2 1903 348 98 215 6,0
158,374 484 2 5 17 6 5 422 458 261 23 6,0
159,210 79 255 68 678 1 428 428 678,1
160,411 430 55 216 209 5 45 9 2 216 423 247 63 39 233 5 65,0
161,167 68 2 27 50 11 12 87 4 3439 645 1 5 143 167 68 1 903 476 7 1 946 11 251 7 17 473 1 288 124 5 143 167 68,0
162,133 90 307 354 7 8 165 486 613 33 239 41 41 1 58 37 253 417 542 1 11 32 4 24 28 50 9 120 112 33 578 1271 182 23 2 1 77 18 224 500 476 7 1 781 17 30 9 23 6 445 1 428 428 1022 38,0
163,9 57 305 144 82 550 155 375 15 11 24 59 155 733 874 788 71 2 95 243 1 80 92 95 243 87 72 2 155 247 6 5 66 1 17 96 10,1
164,46 65 11 187 559 453 453 453 855 855 453 453 453 9 694 121 1727 243 7 453 453 453,0
165,12 165 131 64 4 11 134 122 80 92 2 1 152 121 18 95 243 1132 423 24 7 137 577 6 216 64 324 124 632 4 26 191 1 75 4 544 102 30 9 57 144 281 63 1 101 18 4 13 291 1199 10 107 124 30 18 108 127 38 1086 632 4 184 9 51 229 1 38 1086 123 58 1023 691 121 182 65 37 148 31 216 1 544 102 30 9 57 144 63 1231 20 101 18 4 5 17 230 260 7 6 33 25 34 141 12 8 1008 413 35 20 4 283 18 860 223 38 388 2 148 31 722 189 110 37 466 205 1 541 7 510 72 196 136 1 206 185 30 9 254 35 1224 475 2 433 109 1 1140 187 185 176 10 10 10,0
166,132 28 68 49 1 164 57 8 226 216 26 314 2021 734 7 608 875 1 87 72 32 967 7 1 127 151 290 13 262 1 5 370 56,0
167,63 94 8 402 227 6 293 155 39 104 252 671 1 237 1431 49 237 85 381 6 520 223 1 30 9 281 155 375 13 5 17 6 308 279 98 483 1 286 93 104 5 224 6,0
168,11 4 381 1406 2 15 202 7 292 714 205 15 441 720 2 68 28 909 352 15 51 4 84 69 5 75 5 143 11 167 68 15 26 673 519 7 11 2 202 193 15 50 114 40 721 909 352 126 200 673 519 202 193 15 12 4 114 40 187 399 273 76 26 9 8 110 202 95 449 810 1627 508 2 15 215 99 314 673 519 71 150 7 15 84 69 415 143 19 681 418 76 76 76,0
169,17 264 412 140 10 107 124 190 431 61 41 41 464 906 442 11 20 78 23 7,1
170,146 121 2 36 7 1 77 18 182 23 6 880 766 80 92 2 451 170 1 12 19 257 36 2 27 1 26 9 410 110 6 13 17 6,1
171,143 11 105 2 701 299 257 2 4 147 147 294 1 17 106 1714 11 255 37 7 1 253 427 203 61 71 147 294 7 1 12 5 1140 139 526 27 361 67,0
172,13 99 265 1 134 122 17 96 10,0
173,38 152 7 15 115 24 24 31 25 120 12 19 105 63 20 145 130 45 594 595 7 15 144 258 438 263 426 13 209 15 558 482 5 465 49,0
174,9 654 160 355 224 126 219 18 690 331 126 200 475 183 72 2 205 394 1 667 164 4 1200 490 480 82 224 324 851 2 2 1508 426 388 306 194 964 251 564 44 440 230 46 129 1019 737 392 622 2 306 221 1 126 200 475 2 492 259 20 448 52 170 223 248 44 6,1
175,5 66 3 5 66 3 882 169 109 179 23 2,1
176,23 7 20 58 676 7 287 36 566 87 23 2 275 5 145 4 148 43 21 62 70 33 2 163 180 1 26 4 21 70 21 31 16 119 33 267 684 2 163 180 1 26 4 11 2 163 180 35 37 82 148 43 21 62 70 33 435 400 632 5 66 2 131 514 39 51 42 1 423 172 37 20 5 4 114 40 318 187 293 7 1 98 186 69 96 69 876 139 188 380 226 31 118 25 43 21 266 2 864 17 128,0
177,11 18 714 947 23 7 8 165 191 68 81 1 56 5 429 214 19 269 20 657 7 214 19 637 1 11 362 296 23 7 8 19 269 637 379 20 185 657 7 1 139 938 140 498 498 498 498 342 102 223 457 13 844 669 1 75 5 101 56 1 211 238 1 550 241 409 282 91 2 13 523 1 98 186 550 131 94 129 5 4 13 17 6 5 302 384 46 106 23 10 10 10,0
178,637 226 657 967 115 571 5 571,0
179,12 36 369 35 20 30 9 257 206 1 83 169 114 40 927 65 55 140 67 10 67 435 400 57 699 9 12 1061 293 2 32 20 1031 499 73 773 1943 1130 12 491 2 46 106 1 8 19 175 1002 257 116 602 221 8 128 232 471 36 363 32 699 107 280 1681 722 240 179 1 166 27 5 52 5 1391 346 10,0
180,94 129 13 209 1 253 233 5 65 37 6 117 47 18 95 449 233 10 26 50 4 31 118 31 290 10,0
181,84 69 175 4 8 19 46 106 252 268 1410 2 175 629 1 5 282 292 65 443 107 280 5 357 268 1237 171 177 1 1196 4 455 535 20 264 446 10,0
182,171 984 2425 2187 2 111 50 18 184 358 38 308 4 8 809 817 1001 8 809 1 240 172 37 371 194 59 1436 10 36 57 2 184 88 342 102 537 1219 1 75 241 152 200 27 6 8 19 660 521 1 8 247 163 220 1 51 42 2583 1427 32 588 42 1341 1812 8 19 27 6 308 86 52 171 984 2425 2187 2 111 50 2101 695 320 13 248 1 154 9 2 8 703 60 114 40 78 105 159 290 67 32 493 1 11 89 117 47 468 164 753 60 461 461 695 569 10,1
183,134 122 17 2 36 6 185 565 276 339 131 1 94 129 13 17 6 127 151 334 44 4 50 373 109 112 112 22 2 515 864 73 1009 665 1 24 206 132 999 134 122 46 6,1
184,1195 48 77 18 208 40 203 137 137 14 142 7 6 6 11 152 49 26 4 8 35 8 35 23 2 6 6 6 308 322 172 37 137 239 290 6 917 745 135 32 30 9 1 1 1 1195 1 1 1 620 621 1 1 1 5 59 17 36 309 79 32 325 198 52 7 1 1 5 59 77 18 1330 2 26 30 208 40 24 290 6 6,1
185,992 2479 213 459 45 121 250 533 160 343 286 1279 1467 73 1307 1411 1279 1467 2 940 837 1 45 150 168 582 1307 1411 1279 1467 336 459 1288 1191 1 395 18 45 19 1411 1948 1314 1132 168 582 59 1307 1411 1279 1467 857 492 1 4 46 106 2 770 242 1279 1467 213 459 6,1
186,17 96 1 5 59 20 4 2449 2449 123 63 1 445 445,0
187,12 278 36 276 565 13 5 66 1 339 244 32 134 122 51 242 1 293 64 13 80 92 1 26 213 345 1439 146 759 1 445 445 6 6 6,1
188,30 9 707 383 524 1623 235 201,0
189,12 317 155 13 17 12 19 285 131 32 13 17,0
190,96 133 232 110 226 39 13 17 1 51 28 7 188 540 110 20 203 7 552 226 7 1 188 557 110 32 114 40 39 30 9 1 166 11 13 159 378 10 44 490 417 68 10,0
191,91 4 594 595 1 8 79 39 5 17,0
192,8 561 173 51 42 50 527 8 79 39 5 17 15 324 124 32 5 191 14,0
193,364 17 10 9 552 11 32 146 96 96 10,1
194,12 19 95 173 11 8 121 470 133 23 59 1 152 49 30 59 214 269 1 1127 81 2 173 1622 20 5 551 7 1 146 485 482 79 383 7 8 19 1 102 58 1 125 44 695 2 4 1 59 7 8 121 1 1127 81 73 64 81 2 1492 1395 581 39 1846 706 2 5 190 448 522 538 406 171 177 7 1 77 18 342 102 26 18 56 1 75 211 95 173 13 5 183 264 1 12 95 173 796 8 2 536 79 20 4 95 653 26 104 252 17 367 1 46 106 126 219 2587 2588 227,0
195,233 7 13 473 1 308 4 374 7 214 414 20 24 5 74 146 1 51 47 5 4 36 2 163 180 1 4 11 2 163 180,0
196,53 31 94 129 104 103 217 57 209 14 410 110 32 209 15 435 612 32 209 14 257 91 14 14 14 83 19 171 985 177 902 2 14 14 14 75 4 469 119 34 266 29 285 2 91 2 13 17 140 14 246 37 30 9 103 56 155 116 2 463 515 146 44 490 469 119 34 266 29 15 75 4 15 469 119 34 266 29 2 403 77 385 327 59 13 45 155 116 48 725 27 15 85 1360 7 48 48 48,1
197,12 278 300 304 587 169 95 346 347 2 168 474 98 65 443 2 1 82 160 11 89 758 1137 614 37 50 4 19 5 66 2 132 323 135 617,1
198,229 37 93 170 4 137 147 2 15 208 40 800 93 7 273,0
199,132 28 58 1 13 80 92 1 228 60 123 133 9 146 24 59 101 279 2 932 276 73 1108 276 28 560 4 208 97 2 8 19 492 259 1 19 27 88 86 50 552 2 24 4 932 276 17 24 1 75 4 87 72 136 7 171 177 2 173 26 4 1108 2 218 86 52 289 600 1 154 42 30 380 173 23 7 1108 276 6 433 109 27 447 32 50 12 19 215 99 350 1162 7 125 586 1 100 167 2 209 5 45 39 4 1108 276 315 2 6 124 102 30 9 23 66 6 51 4 58 37 182 103 172 37 59 214 90 236 156 1910 106 1 282 292 45 354 19 214 278 167 59 146 32 4 17 2 6,1
200,127 151 552 1 24 169 83 40 46 2 420 64 1 369 35 30 114 40 127 151 1 126 156 52 5 28 114 40 171 177 1 213 459 56 37 38 857 26 51 42,0
201,92 1510 28 11 2 1150 326 10 10 242 108 343 2670 3513 1319 3514 1631 62 22 22 112 527 454 454 148 54 25 120 14 33 29 34 21 14 53 25 70 14 53 34 454 119 454 61 71 207 147 142 61 41 71 137 137,0
202,11 137 269 61 137 321 330 28 2 116 81 1 56 7 301 90 315 528 20 65 163 180 7 10 11 18 731 276 1 393 276 87 257 7 152 49 382 1596 1 206 185 60 46 106 169 103 10 35 27 56 27 170 961 485 50 2 480 82 801 101 10 84 69 443 58 51 649 10,0
203,12 19 480 82 4 430 55 10 10 10 10 10 10 10 10 10 10 10 274 226 38 30 9 3045 1587 739 1 223 196 136 410 94 32 5 17 1 63 324 218 4 621 621 2 1 952 1385 954 7,0
204,30 9 93 198,0
205,8 249 13 337 404 35 36 1 75 83 28 58 245 88 86 374 484 2 85 150 504 17 400 109 179 30 9 18 57 108 981 388 87 1182 59 504 104 107 245 573 494 374 484 203 2894 494 1 132 226 374 484 203 335 226 504 251 251 1 256 483 104 252 2463 1591 319 591 504 484 179 26 18 804 483 87 126 219 257 5 17 2 374 484 78 367 229 778 211 685 1001 504 5 145 130 109 179 24 206 328 320 58 126 219 88 103 107 406 10 245 19 27 422 458 362 296 545 26 4 23 188 1975 55 227 504 282 292 104 12 19 316,0
206,257 2 9 550 241 365 47 15 101 670 5 47 56,0
